id,ballkid,captain,year,count,duration
1691,528,591,2023,2,3:00:00
1690,558,591,2023,1,1:00:00
1689,635,590,2023,1,1:45:45.643779
1688,514,590,2023,1,1:45:45.643779
1687,547,591,2023,1,1:00:00
1686,596,594,2023,1,1:27:10.999455
1685,596,598,2023,1,3:49:56.545870
1684,594,596,2023,1,1:27:10.999455
1683,598,596,2023,1,3:49:56.545870
1682,559,596,2023,1,5:00:00
1681,521,596,2023,1,1:00:00
1680,612,596,2023,1,1:00:00
1679,558,595,2023,1,0:34:05.104038
1678,557,595,2023,1,0:34:05.104038
1677,525,590,2023,2,3:45:45.643779
1676,644,590,2023,1,1:45:45.643779
1675,590,644,2023,1,1:45:45.643779
1674,599,590,2023,1,1:45:45.643779
1673,590,599,2023,1,1:45:45.643779
1672,580,591,2023,2,5:00:00
1671,580,595,2023,1,0:34:05.104038
1670,580,581,2023,2,11:00:00
1669,571,587,2023,1,1:00:00
1668,619,590,2023,1,1:45:45.643779
1667,607,644,2023,1,1:45:45.643779
1666,607,599,2023,1,1:45:45.643779
1665,537,598,2023,1,1:00:00
1664,537,596,2023,1,1:00:00
1663,541,597,2023,1,1:00:00
1662,541,589,2023,1,0:33:58.261109
1661,624,589,2023,1,1:00:00
1660,532,597,2023,1,4:00:00
1659,637,589,2023,2,4:28:10.241603
1658,609,578,2023,1,3:00:00
1657,571,578,2023,1,1:00:00
1656,563,578,2023,1,3:00:00
1655,613,578,2023,1,4:00:00
1654,544,644,2023,1,1:45:45.643779
1653,546,578,2023,1,1:00:00
1652,566,644,2023,1,1:05:01.622409
1651,566,590,2023,1,1:05:01.622409
1650,550,578,2023,1,0:13:29.416260
1649,593,582,2023,3,2:36:26.753140
1648,593,589,2023,3,3:26:01.738891
1647,532,593,2023,2,1:00:42.167723
1646,554,593,2023,4,7:00:00
1645,528,593,2023,2,0:34:15.829143
1644,582,593,2023,3,2:36:26.753140
1643,589,593,2023,3,3:26:01.738891
1642,615,591,2023,2,3:00:00
1641,615,595,2023,2,0:34:15.102404
1640,562,592,2023,2,3:00:00
1639,636,582,2023,1,0:33:45.807705
1638,636,589,2023,3,6:26:01.738891
1637,636,593,2023,3,4:59:47.853715
1636,564,587,2023,1,0:34:57.786967
1635,564,589,2023,2,2:25:02.213033
1634,564,593,2023,2,4:25:02.213033
1633,572,595,2023,1,0:34:05.104038
1632,545,595,2023,1,0:46:30.225391
1631,545,593,2023,1,0:46:30.225391
1630,512,595,2023,1,1:00:00
1629,512,589,2023,1,1:00:00
1628,512,593,2023,1,1:00:00
1627,622,596,2023,1,2:00:00
1626,580,574,2023,1,1:00:00
1625,615,574,2023,1,1:00:00
1624,625,574,2023,3,3:02:03.316191
1623,557,574,2023,4,13:00:00
1622,547,574,2023,1,1:00:00
1621,572,574,2023,1,1:00:00
1620,541,591,2023,1,1:46:52.038384
1619,527,593,2023,1,0:33:33.661420
1618,556,578,2023,1,4:00:00
1617,573,581,2023,1,0:00:04.964802
1616,573,578,2023,2,3:18:53.057530
1615,542,595,2023,1,0:34:05.104038
1614,623,598,2023,1,3:49:56.545870
1613,520,574,2023,3,5:33:36.992622
1612,520,582,2023,3,2:54:09.268070
1611,520,593,2023,5,5:03:31.928241
1610,545,589,2023,2,1:20:28.486500
1609,532,589,2023,3,5:33:58.261109
1608,616,589,2023,1,0:33:58.261109
1607,548,589,2023,1,0:33:58.261109
1606,620,578,2023,1,0:34:33.319152
1605,588,593,2023,2,2:24:21.111453
1604,588,591,2023,1,0:34:46.584319
1603,552,599,2023,3,7:03:24.827507
1602,514,599,2023,1,4:45:45.643779
1601,619,599,2023,1,4:45:45.643779
1600,623,599,2023,2,1:40:49.734434
1599,553,599,2023,2,8:45:45.643779
1598,587,578,2023,1,4:00:00
1597,573,587,2023,2,3:18:53.057530
1596,613,587,2023,1,4:00:00
1595,609,587,2023,1,3:00:00
1594,578,587,2023,1,4:00:00
1593,563,587,2023,2,9:00:00
1592,546,582,2023,1,0:58:10.661212
1591,623,644,2023,2,1:40:49.734434
1590,514,644,2023,1,4:45:45.643779
1589,553,644,2023,2,8:45:45.643779
1588,619,644,2023,1,4:45:45.643779
1587,524,598,2023,1,3:49:56.545870
1586,602,644,2023,1,0:25:54.650145
1585,602,599,2023,1,0:25:54.650145
1584,603,591,2023,1,1:00:00
1583,626,578,2023,2,5:06:40.706641
1582,545,591,2023,1,3:10:56.085624
1581,595,593,2023,2,2:25:54.895962
1580,595,589,2023,2,2:25:54.895962
1579,588,595,2023,2,2:24:21.111453
1578,636,595,2023,2,2:25:54.895962
1577,624,595,2023,1,1:00:00
1576,593,595,2023,2,2:25:54.895962
1575,564,595,2023,2,2:25:02.213033
1574,589,595,2023,2,2:25:54.895962
1573,594,590,2023,1,3:00:00
1572,621,594,2023,1,3:00:00
1571,590,594,2023,1,3:00:00
1570,622,594,2023,2,4:27:10.999455
1569,513,594,2023,2,4:27:10.999455
1568,575,598,2023,1,3:49:56.545870
1567,575,594,2023,2,2:04:13.123846
1566,575,590,2023,1,0:37:02.124391
1565,598,575,2023,1,3:49:56.545870
1564,622,575,2023,2,2:37:02.124391
1563,562,575,2023,1,0:37:02.124391
1562,594,575,2023,2,2:04:13.123846
1561,513,575,2023,4,6:04:15.054866
1560,590,575,2023,1,0:37:02.124391
1559,584,592,2023,1,3:50:51.515487
1558,535,592,2023,1,3:50:51.515487
1557,612,592,2023,1,3:50:51.515487
1556,611,592,2023,1,3:50:51.515487
1555,527,582,2023,1,4:00:00
1554,586,598,2023,2,0:49:01.417334
1553,586,596,2023,2,1:59:04.871464
1552,598,586,2023,2,0:49:01.417334
1551,559,586,2023,2,1:59:04.871464
1550,596,586,2023,2,1:59:04.871464
1549,630,582,2023,1,3:55:20.234071
1548,624,593,2023,1,3:00:00
1547,528,574,2023,2,3:48:17.261693
1546,528,582,2023,1,2:48:17.261693
1545,528,590,2023,2,2:32:13.729004
1544,552,597,2023,2,4:00:00
1543,632,597,2023,1,3:00:00
1542,517,593,2023,1,2:00:00
1541,527,574,2023,1,4:00:00
1540,630,574,2023,1,3:55:20.234071
1539,627,593,2023,1,2:00:00
1538,605,596,2023,2,3:57:27.607563
1537,605,586,2023,3,1:56:32.479027
1536,524,586,2023,3,1:27:01.489027
1535,524,596,2023,3,7:27:56.617563
1534,575,586,2023,3,1:22:02.747073
1533,575,596,2023,2,4:22:57.875609
1532,586,575,2023,3,1:22:02.747073
1531,596,575,2023,2,4:22:57.875609
1530,605,575,2023,2,3:22:57.875609
1529,524,575,2023,3,6:22:57.875609
1528,634,575,2023,2,4:19:33.193199
1527,623,575,2023,2,4:19:10.265566
1526,623,596,2023,2,4:19:10.265566
1525,542,581,2023,1,3:14:01.894316
1524,601,581,2023,1,1:00:00
1523,557,581,2023,3,11:00:00
1522,545,581,2023,1,0:10:16.256799
1521,542,593,2023,2,2:02:57.925814
1520,535,596,2023,1,1:00:00
1519,634,599,2023,2,1:40:26.806801
1518,528,599,2023,1,2:16:58.768705
1517,588,599,2023,2,2:00:00
1516,558,599,2023,1,2:16:58.768705
1515,544,594,2023,2,6:00:00
1514,597,594,2023,1,1:00:00
1513,565,597,2023,4,6:12:36.277721
1512,549,597,2023,1,0:09:38.114374
1511,512,597,2023,1,0:09:38.114374
1510,551,597,2023,1,0:09:38.114374
1509,613,597,2023,2,1:09:38.114374
1508,594,597,2023,1,1:00:00
1507,553,597,2023,4,8:12:31.206094
1506,518,597,2023,2,3:09:38.114374
1505,613,575,2023,1,0:09:38.114374
1504,549,575,2023,1,0:09:38.114374
1503,560,575,2023,1,2:00:00
1502,597,575,2023,1,0:09:38.114374
1501,512,592,2023,1,1:00:00
1500,560,592,2023,1,1:00:00
1499,518,592,2023,3,5:00:00
1498,637,592,2023,1,1:00:00
1497,521,591,2023,1,1:00:00
1496,556,591,2023,3,11:00:00
1495,612,591,2023,1,1:00:00
1494,535,591,2023,1,1:00:00
1493,577,591,2023,1,1:00:00
1492,611,591,2023,1,1:00:00
1491,636,597,2023,1,1:00:00
1490,574,596,2023,3,7:00:00
1489,596,574,2023,3,7:00:00
1488,556,574,2023,1,1:00:00
1487,521,574,2023,2,1:02:03.316191
1486,634,644,2023,2,1:40:26.806801
1485,588,644,2023,1,1:00:00
1484,546,644,2023,1,1:00:00
1483,565,644,2023,2,5:00:00
1482,608,599,2023,1,1:00:00
1481,589,599,2023,1,1:00:00
1480,589,644,2023,1,1:00:00
1479,634,589,2023,2,2:00:00
1478,520,589,2023,4,7:26:01.738891
1477,599,589,2023,1,1:00:00
1476,644,589,2023,1,1:00:00
1475,588,589,2023,5,7:58:19.372562
1474,546,589,2023,1,1:00:00
1473,626,589,2023,1,1:00:00
1472,583,589,2023,1,1:00:00
1471,571,589,2023,1,1:00:00
1470,608,589,2023,1,1:00:00
1469,568,589,2023,1,1:00:00
1468,595,581,2023,1,0:34:05.104038
1467,595,594,2023,1,0:00:14.601209
1466,618,595,2023,1,0:00:14.601209
1465,620,595,2023,3,3:25:26.680848
1464,581,595,2023,1,0:34:05.104038
1463,536,595,2023,1,0:00:14.601209
1462,594,595,2023,1,0:00:14.601209
1461,544,595,2023,1,0:00:14.601209
1460,559,595,2023,1,1:58:16.580527
1459,618,589,2023,1,0:57:54.302094
1458,620,589,2023,4,4:23:14.722909
1457,581,644,2023,1,0:57:29.499243
1456,581,589,2023,1,0:57:29.499243
1455,520,581,2023,3,5:57:29.499243
1454,644,581,2023,1,0:57:29.499243
1453,546,581,2023,1,0:57:29.499243
1452,625,581,2023,2,7:00:00
1451,589,581,2023,1,0:57:29.499243
1450,588,581,2023,1,0:57:29.499243
1449,536,589,2023,1,0:57:13.873169
1448,550,597,2023,3,4:02:53.091720
1447,550,594,2023,2,5:17:39.183728
1446,607,595,2023,1,1:00:00
1445,619,597,2023,1,1:00:00
1444,554,595,2023,2,2:00:00
1443,515,595,2023,1,1:00:00
1442,598,589,2023,1,1:00:00
1441,625,598,2023,2,1:31:36.355937
1440,589,598,2023,1,1:00:00
1439,626,598,2023,1,3:00:00
1438,571,598,2023,1,1:00:00
1437,563,598,2023,1,1:00:00
1436,635,575,2023,2,3:00:00
1435,557,597,2023,3,4:06:40.706641
1434,628,589,2023,1,1:00:00
1433,615,598,2023,1,3:00:00
1432,606,598,2023,1,0:42:05.262052
1431,606,581,2023,1,0:42:05.262052
1430,580,599,2023,2,6:16:58.768705
1429,628,582,2023,1,1:00:00
1428,625,582,2023,1,2:00:00
1427,529,582,2023,1,2:00:00
1426,532,595,2023,3,2:00:09.998366
1425,617,578,2023,1,4:00:00
1424,565,578,2023,1,1:00:00
1423,564,578,2023,2,4:34:57.786967
1422,635,578,2023,1,4:00:00
1421,559,578,2023,1,4:00:00
1420,525,578,2023,2,6:00:00
1419,522,578,2023,1,3:00:00
1418,592,595,2023,1,1:00:00
1417,595,592,2023,1,1:00:00
1416,551,593,2023,2,5:33:33.661420
1415,634,593,2023,2,8:00:00
1414,620,593,2023,5,13:25:26.680848
1413,623,589,2023,1,1:00:00
1412,541,595,2023,1,1:00:00
1411,512,575,2023,2,2:09:38.114374
1410,547,578,2023,1,4:00:00
1409,552,598,2023,1,1:00:00
1408,552,581,2023,1,3:00:00
1407,552,589,2023,2,7:00:00
1406,546,599,2023,2,2:00:00
1405,573,591,2023,2,8:00:00
1404,549,596,2023,1,1:00:00
1403,519,574,2023,1,1:00:00
1402,519,596,2023,1,3:00:00
1401,519,589,2023,1,1:00:00
1400,534,596,2023,1,1:00:00
1399,630,593,2023,2,5:33:33.661420
1398,513,598,2023,1,1:27:12.930475
1397,513,581,2023,1,1:00:00
1396,513,589,2023,2,5:00:00
1395,623,639,2023,1,1:00:00
1394,536,593,2023,1,2:00:00
1393,595,582,2023,1,0:10:11.247046
1392,622,595,2023,1,0:10:11.247046
1391,625,595,2023,3,1:44:16.351084
1390,582,595,2023,1,0:10:11.247046
1389,562,595,2023,2,0:10:21.245412
1388,529,595,2023,1,0:10:11.247046
1387,606,595,2023,1,0:10:11.247046
1386,629,582,2023,2,4:00:00
1385,523,593,2023,1,5:00:00
1384,521,595,2023,1,0:10:11.247046
1383,521,582,2023,1,2:00:00
1382,608,598,2023,1,3:00:00
1381,639,595,2023,1,0:10:11.247046
1380,639,582,2023,2,2:00:00
1379,562,639,2023,3,6:00:00
1378,595,639,2023,1,0:10:11.247046
1377,606,639,2023,2,2:00:00
1376,629,639,2023,2,2:00:00
1375,625,639,2023,2,2:00:00
1374,582,639,2023,2,2:00:00
1373,521,639,2023,2,2:00:00
1372,529,639,2023,2,2:00:00
1371,591,593,2023,1,5:00:00
1370,593,591,2023,1,5:00:00
1369,523,591,2023,1,5:00:00
1368,549,574,2023,1,2:47:39.580331
1367,612,574,2023,1,1:00:00
1366,590,589,2023,2,1:29:37.670723
1365,590,582,2023,2,1:02:53.091720
1364,590,639,2023,2,1:29:37.670723
1363,589,590,2023,2,1:29:37.670723
1362,623,590,2023,2,2:00:00
1361,625,590,2023,1,1:00:00
1360,582,590,2023,2,1:02:53.091720
1359,562,590,2023,3,6:12:12.162374
1358,529,590,2023,1,1:00:00
1357,639,590,2023,2,1:29:37.670723
1356,629,590,2023,1,1:00:00
1355,521,590,2023,1,1:00:00
1354,581,598,2023,1,1:00:00
1353,598,581,2023,1,1:00:00
1352,615,581,2023,1,5:00:00
1351,631,592,2023,1,2:52:02.536206
1350,607,592,2023,1,4:00:00
1349,515,592,2023,2,5:00:00
1348,644,578,2023,1,4:00:00
1347,617,644,2023,1,4:00:00
1346,559,644,2023,1,4:00:00
1345,564,644,2023,1,4:00:00
1344,525,644,2023,2,8:45:45.643779
1343,522,644,2023,1,3:00:00
1342,547,644,2023,1,4:00:00
1341,556,592,2023,3,9:00:00
1340,614,598,2023,1,1:00:00
1339,614,581,2023,1,3:00:00
1338,542,592,2023,2,4:46:38.562493
1337,561,589,2023,1,1:00:00
1336,561,590,2023,1,1:00:00
1335,557,594,2023,1,2:00:00
1334,524,594,2023,2,4:27:10.999455
1333,616,599,2023,1,2:16:58.768705
1332,577,640,2023,1,1:53:00.964433
1331,583,640,2023,1,0:31:54.900466
1330,538,640,2023,1,2:53:00.964433
1329,622,582,2023,1,2:00:00
1328,563,581,2023,1,2:00:00
1327,513,586,2023,1,2:00:00
1326,519,586,2023,1,2:00:00
1325,623,586,2023,3,1:18:15.137030
1324,628,586,2023,1,2:00:00
1323,568,586,2023,1,2:00:00
1322,571,581,2023,1,2:00:00
1321,518,575,2023,3,6:09:38.114374
1320,637,575,2023,1,4:00:00
1319,609,575,2023,1,2:00:00
1318,621,575,2023,2,4:37:02.124391
1317,516,574,2023,1,3:00:00
1316,611,574,2023,1,1:00:00
1315,619,594,2023,1,3:00:00
1314,605,592,2023,1,4:00:00
1313,535,574,2023,2,3:00:00
1312,566,599,2023,2,3:22:00.391114
1311,552,586,2023,1,2:00:00
1310,545,574,2023,1,3:00:00
1309,546,593,2023,1,1:54:44.439577
1308,583,592,2023,3,4:27:25.307305
1307,613,640,2023,1,3:53:00.964433
1306,548,592,2023,1,0:27:25.307305
1305,626,575,2023,1,0:21:53.543827
1304,544,575,2023,2,0:58:55.668218
1303,515,575,2023,2,1:21:53.543827
1302,534,575,2023,1,0:21:53.543827
1301,536,592,2023,2,3:18:16.822792
1300,636,640,2023,1,3:53:00.964433
1299,537,592,2023,1,0:27:25.307305
1298,551,575,2023,2,0:31:31.658201
1297,618,640,2023,1,3:53:00.964433
1296,582,575,2023,2,2:21:53.543827
1295,575,582,2023,2,2:21:53.543827
1294,544,582,2023,1,0:21:53.543827
1293,515,582,2023,2,4:21:53.543827
1292,534,582,2023,1,0:21:53.543827
1291,551,582,2023,3,5:21:53.543827
1290,557,582,2023,2,5:00:00
1289,572,592,2023,2,1:27:25.307305
1288,532,592,2023,2,4:27:25.307305
1287,611,640,2023,1,1:00:00
1286,635,640,2023,1,1:00:00
1285,590,593,2023,4,3:03:32.576397
1284,513,590,2023,3,4:59:57.316954
1283,534,590,2023,1,0:59:57.316954
1282,593,590,2023,4,3:03:32.576397
1281,584,590,2023,2,1:29:34.987677
1280,544,590,2023,3,5:45:42.960733
1279,546,590,2023,1,0:59:03.854889
1278,578,590,2023,1,0:59:26.129542
1277,547,597,2023,1,1:51:51.146252
1276,574,575,2023,1,0:21:53.543827
1275,574,590,2023,1,0:59:57.316954
1274,575,574,2023,1,0:21:53.543827
1273,626,574,2023,2,1:21:53.543827
1272,551,574,2023,4,8:19:46.403402
1271,620,574,2023,3,2:23:56.860018
1270,590,574,2023,1,0:59:57.316954
1269,546,574,2023,2,2:52:55.100789
1268,584,574,2023,1,4:55:40.584688
1267,578,574,2023,2,7:55:06.714230
1266,581,582,2023,1,0:21:53.543827
1265,626,581,2023,1,0:21:53.543827
1264,582,581,2023,1,0:21:53.543827
1263,599,575,2023,1,0:21:53.543827
1262,599,582,2023,4,4:39:32.727555
1261,599,574,2023,1,0:21:53.543827
1260,551,599,2023,2,1:21:53.543827
1259,615,599,2023,2,2:00:00
1258,582,599,2023,4,4:39:32.727555
1257,563,599,2023,1,1:00:00
1256,525,599,2023,3,6:45:45.643779
1255,554,599,2023,2,2:00:00
1254,574,599,2023,1,0:21:53.543827
1253,534,599,2023,2,1:21:53.543827
1252,596,640,2023,1,1:00:00
1251,636,596,2023,1,1:00:00
1250,640,596,2023,1,1:00:00
1249,618,596,2023,1,1:00:00
1248,625,596,2023,1,1:00:00
1247,613,596,2023,1,1:00:00
1246,611,596,2023,2,2:00:00
1245,608,596,2023,1,1:00:00
1244,577,596,2023,2,2:00:00
1243,591,575,2023,2,2:21:53.543827
1242,591,582,2023,3,8:39:32.727555
1241,591,599,2023,4,7:39:32.727555
1240,575,591,2023,2,2:21:53.543827
1239,626,591,2023,2,1:21:53.543827
1238,620,591,2023,2,5:21:53.543827
1237,544,591,2023,1,0:21:53.543827
1236,582,591,2023,3,8:39:32.727555
1235,599,591,2023,4,7:39:32.727555
1234,515,591,2023,1,0:21:53.543827
1233,644,596,2023,1,1:00:00
1232,596,644,2023,1,1:00:00
1231,611,644,2023,1,1:00:00
1230,572,575,2023,2,4:27:25.307305
1229,532,575,2023,1,0:27:25.307305
1228,536,575,2023,2,2:27:25.307305
1227,548,575,2023,2,3:27:25.307305
1226,547,575,2023,2,2:27:25.307305
1225,537,575,2023,2,1:27:25.307305
1224,583,575,2023,2,1:04:27.431696
1223,553,575,2023,3,4:37:03.421679
1222,547,581,2023,2,2:26:19.982419
1221,532,581,2023,1,0:27:25.307305
1220,536,581,2023,2,1:24:39.180474
1219,548,581,2023,2,2:27:25.307305
1218,537,581,2023,1,0:27:25.307305
1217,583,581,2023,2,3:27:25.307305
1216,553,581,2023,1,0:27:25.307305
1215,606,593,2023,1,0:58:55.227415
1214,622,590,2023,3,4:58:41.886339
1213,572,591,2023,3,4:17:39.183728
1212,536,591,2023,2,3:00:00
1211,542,591,2023,2,2:08:17.982826
1210,515,590,2023,1,0:59:57.316954
1209,515,593,2023,2,2:29:14.246108
1208,548,591,2023,2,4:56:21.282800
1207,595,597,2023,1,1:55:55.341569
1206,597,595,2023,1,1:55:55.341569
1205,547,595,2023,2,2:24:50.925404
1204,629,595,2023,2,2:06:06.588615
1203,556,595,2023,2,1:55:55.341569
1202,520,595,2023,4,4:22:00.235897
1201,637,591,2023,2,4:28:10.241603
1200,516,595,2023,1,1:55:55.341569
1199,634,591,2023,2,6:00:00
1198,535,597,2023,1,1:00:00
1197,535,595,2023,1,1:00:00
1196,608,640,2023,1,3:53:00.964433
1195,605,595,2023,2,2:55:55.341569
1194,562,599,2023,1,1:00:00
1193,619,591,2023,1,1:00:00
1192,511,597,2023,1,1:49:51.886505
1191,511,595,2023,1,1:49:51.886505
1190,592,581,2023,3,4:27:25.307305
1189,581,592,2023,3,4:27:25.307305
1188,521,592,2023,3,5:18:16.822792
1187,550,599,2023,3,4:17:39.183728
1186,550,582,2023,5,9:20:32.275448
1185,626,582,2023,2,1:21:53.543827
1184,626,599,2023,2,1:21:53.543827
1183,612,599,2023,2,2:00:00
1182,560,591,2023,1,1:00:00
1181,583,644,2023,1,0:31:54.900466
1180,577,644,2023,1,1:53:00.964433
1179,628,644,2023,1,1:53:00.964433
1178,616,591,2023,2,4:56:56.114985
1177,581,575,2023,3,1:49:18.851132
1176,521,575,2023,2,1:27:25.307305
1175,514,597,2023,2,2:49:54.473045
1174,514,595,2023,1,1:49:54.473045
1173,537,597,2023,2,4:00:00
1172,537,595,2023,1,1:00:00
1171,611,595,2023,1,1:55:55.341569
1170,625,640,2023,1,1:53:00.964433
1169,630,640,2023,1,2:00:00
1168,596,591,2023,2,2:00:00
1167,616,596,2023,2,2:00:00
1166,572,596,2023,1,1:51:20.856193
1165,560,596,2023,1,1:51:20.856193
1164,536,596,2023,2,3:51:20.856193
1163,591,596,2023,2,2:00:00
1162,619,596,2023,1,1:51:20.856193
1161,634,596,2023,4,7:10:54.049392
1160,532,596,2023,1,1:51:20.856193
1159,548,596,2023,1,1:51:20.856193
1158,635,591,2023,2,3:00:00
1157,635,596,2023,2,2:51:20.856193
1156,635,597,2023,1,0:00:40.637872
1155,635,595,2023,1,0:00:40.637872
1154,577,594,2023,1,0:56:41.522071
1153,535,594,2023,1,0:56:41.522071
1152,635,594,2023,2,5:00:00
1151,551,594,2023,2,3:56:28.037272
1150,511,594,2023,1,3:00:00
1149,547,594,2023,1,3:00:00
1148,616,594,2023,1,0:56:41.522071
1147,560,639,2023,1,1:00:00
1146,536,639,2023,1,1:00:00
1145,635,639,2023,1,0:55:11.773544
1144,532,639,2023,2,8:00:00
1143,548,639,2023,1,4:00:00
1142,527,581,2023,1,1:00:00
1141,528,581,2023,3,2:00:01.474025
1140,558,581,2023,4,13:00:00
1139,559,581,2023,1,1:00:00
1138,620,575,2023,2,1:21:53.543827
1137,564,590,2023,1,1:00:00
1136,627,592,2023,1,1:00:00
1135,627,575,2023,2,3:00:00
1134,524,590,2023,2,3:00:00
1133,606,591,2023,1,2:00:00
1132,566,597,2023,2,2:51:25.145694
1131,566,595,2023,2,2:49:44.406306
1130,588,590,2023,2,1:29:37.670723
1129,518,594,2023,1,0:56:41.522071
1128,565,592,2023,4,10:00:00
1127,522,592,2023,1,3:00:00
1126,559,592,2023,1,4:00:00
1125,528,592,2023,1,4:00:00
1124,551,579,2023,1,0:56:28.037272
1123,583,579,2023,1,0:56:38.364728
1122,577,579,2023,1,1:00:00
1121,518,579,2023,1,4:00:00
1120,535,579,2023,1,4:00:00
1119,616,579,2023,1,4:00:00
1118,568,574,2023,1,3:00:00
1117,625,594,2023,1,0:56:41.522071
1116,537,594,2023,2,1:56:41.522071
1115,537,579,2023,1,4:00:00
1114,562,594,2023,2,3:56:41.522071
1113,562,579,2023,2,4:00:00
1112,544,574,2023,3,4:19:37.444706
1111,544,593,2023,2,4:55:40.584688
1110,513,574,2023,2,5:55:40.584688
1109,586,639,2023,2,2:00:00
1108,639,586,2023,2,2:00:00
1107,637,586,2023,2,2:00:00
1106,532,586,2023,2,2:00:00
1105,548,586,2023,2,2:00:00
1104,636,586,2023,1,0:35:40.681128
1103,618,586,2023,1,0:35:40.681128
1102,613,586,2023,1,0:35:40.681128
1101,630,586,2023,1,0:35:40.681128
1100,608,586,2023,1,0:35:40.681128
1099,529,586,2023,1,0:35:40.681128
1098,538,586,2023,1,0:35:40.681128
1097,523,586,2023,1,0:35:40.681128
1096,644,640,2023,1,3:53:00.964433
1095,640,644,2023,1,3:53:00.964433
1094,554,582,2023,3,7:00:00
1093,634,586,2023,5,3:18:38.064663
1092,634,639,2023,2,4:00:00
1091,525,582,2023,2,5:00:00
1090,589,582,2023,1,1:50:41.911833
1089,615,589,2023,2,5:50:41.911833
1088,632,589,2023,1,1:50:41.911833
1087,582,589,2023,1,1:50:41.911833
1086,563,589,2023,1,1:50:41.911833
1085,550,589,2023,1,1:50:41.911833
1084,554,589,2023,3,3:50:41.911833
1083,612,589,2023,1,1:50:41.911833
1082,612,582,2023,2,5:00:00
1081,552,574,2023,2,3:36:17.923574
1080,552,593,2023,1,0:36:17.923574
1079,575,592,2023,3,5:27:25.307305
1078,558,575,2023,1,4:00:00
1077,592,575,2023,3,5:27:25.307305
1076,617,575,2023,1,3:00:00
1075,559,575,2023,3,8:22:57.875609
1074,565,575,2023,4,7:09:38.114374
1073,527,575,2023,1,4:00:00
1072,522,575,2023,1,3:00:00
1071,528,575,2023,3,6:37:02.124391
1070,545,575,2023,1,2:00:00
1069,545,592,2023,1,2:00:00
1068,561,586,2023,2,2:00:00
1067,561,639,2023,2,3:00:00
1066,644,586,2023,1,0:11:54.227876
1065,636,644,2023,2,6:04:55.192309
1064,613,644,2023,1,5:04:55.192309
1063,630,644,2023,1,3:11:54.227876
1062,608,644,2023,2,6:04:55.192309
1061,586,644,2023,1,0:11:54.227876
1060,529,644,2023,1,2:11:54.227876
1059,538,644,2023,1,4:04:55.192309
1058,618,644,2023,2,6:02:49.494403
1057,572,586,2023,2,2:00:00
1056,572,639,2023,1,4:00:00
1055,581,599,2023,3,4:19:23.043070
1054,521,581,2023,4,6:27:25.307305
1053,620,581,2023,5,7:19:23.043070
1052,599,581,2023,3,4:19:23.043070
1051,515,581,2023,2,3:21:53.543827
1050,515,599,2023,2,3:21:53.543827
1049,605,587,2023,1,2:00:00
1048,520,587,2023,3,5:02:53.091720
1047,611,587,2023,1,2:00:00
1046,619,586,2023,2,2:00:00
1045,619,639,2023,1,4:00:00
1044,625,579,2023,1,4:00:00
1043,597,587,2023,4,6:02:53.091720
1042,611,597,2023,1,3:55:55.341569
1041,629,597,2023,1,3:55:55.341569
1040,587,597,2023,4,6:02:53.091720
1039,520,597,2023,4,10:58:48.433289
1038,516,597,2023,1,3:55:55.341569
1037,556,597,2023,4,10:58:48.433289
1036,606,590,2023,3,4:58:55.227415
1035,552,591,2023,4,5:41:21.260154
1034,627,599,2023,1,3:00:00
1033,627,581,2023,2,4:00:00
1032,624,581,2023,1,3:00:00
1031,624,599,2023,2,4:16:58.768705
1030,524,599,2023,2,4:00:00
1029,524,581,2023,2,6:00:00
1028,593,574,2023,4,11:31:17.562299
1027,584,593,2023,2,9:55:40.584688
1026,568,593,2023,1,3:00:00
1025,578,593,2023,1,4:55:06.714230
1024,534,593,2023,1,4:55:40.584688
1023,513,593,2023,2,6:55:40.584688
1022,574,593,2023,4,11:31:17.562299
1021,622,593,2023,1,4:54:22.471027
1020,583,594,2023,3,6:56:38.364728
1019,544,599,2023,3,3:07:39.187606
1018,544,581,2023,3,3:21:53.543827
1017,564,599,2023,1,3:00:00
1016,564,581,2023,1,3:00:00
1015,633,574,2023,1,1:00:00
1014,633,593,2023,1,1:00:00
1013,519,591,2023,1,3:00:00
1012,614,597,2023,1,2:00:00
1011,553,591,2023,3,13:00:00
1010,571,591,2023,1,3:00:00
1009,607,591,2023,1,3:00:00
1008,629,587,2023,1,2:00:00
1007,590,591,2023,1,3:00:00
1006,621,590,2023,2,7:00:00
1005,571,590,2023,2,6:00:00
1004,519,590,2023,2,4:00:00
1003,542,590,2023,1,2:00:00
1002,591,590,2023,1,3:00:00
1001,553,590,2023,4,7:48:38.735499
1000,628,590,2023,3,4:00:00
999,607,590,2023,2,5:45:45.643779
998,610,639,2023,1,1:00:00
997,615,582,2023,2,5:00:00
996,609,594,2023,1,3:00:00
995,514,594,2023,3,8:00:00
994,614,587,2023,1,2:00:00
993,516,587,2023,1,2:00:00
992,573,593,2023,4,8:00:42.167723
991,584,581,2023,1,1:01:06.646516
990,566,640,2023,1,0:27:07.449812
989,513,640,2023,1,0:27:07.449812
988,520,640,2023,1,0:27:07.449812
987,563,640,2023,1,0:27:07.449812
986,534,589,2023,3,5:33:58.261109
985,513,592,2023,1,0:27:07.449812
984,566,592,2023,1,0:27:07.449812
